UniqueCASEID,WGTCDTR_D,VEHNO,VEHNO,FUELCAP1,FUELCAP2,FUELGT2,FUELLOC1,FUELLOC2,FUELTNK1,FUELTNK2,FUELTYP1,FUELTYP2,ORIGAVTW,PSU,RATWGT,STRATIF,WHEELBAS
108H4,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,144,4,619.691,H,250
108H73,6000 lbs & Under,1,1,4,0,0,4,0,1,0,1,0,162,73,998.279,H,307
108H82,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,143,82,379.003,H,245
108K41,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,152,41,26.242,K,264
108K41,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,144,41,26.242,K,250
109B11,Passenger Vehicle,1,1,2,0,0,5,0,1,0,1,0,154,11,41.87,B,281
109B11,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,142,11,41.87,B,250
109B49,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,148,49,9.862,B,255
109B79,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,139,79,8.612,B,312
109B79,6000 lbs & Under,2,2,6,0,0,5,0,2,0,1,0,159,79,8.612,B,285
109C42,6001-10000 Lbs,1,1,2,0,0,5,0,2,0,1,0,166,42,6.919,C,302
109C73,6000 lbs & Under,1,1,4,0,0,4,0,2,0,1,0,161,73,19.639,C,307
109D48,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,151,48,254.453,D,272
109D48,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,153,48,254.453,D,282
1.09E+14,6000 lbs & Under,1,1,2,0,0,1,0,1,0,1,0,139,12,86.908,E,272
1.09E+14,Passenger Vehicle,2,2,3,0,0,1,0,1,0,1,0,152,12,86.908,E,285
1.09E+11,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,148,9,742.634,E,262
1.09E+11,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,151,9,742.634,E,263
109F4,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,162,4,181.244,F,291
109F50,6001-10000 Lbs,1,1,2,0,0,5,0,2,0,1,0,166,50,147.518,F,302
109F50,Passenger Vehicle,3,3,3,0,0,4,0,2,0,1,0,150,50,147.518,F,270
109G13,6000 lbs & Under,1,1,2,0,0,1,0,1,0,1,0,158,13,517.812,G,287
109G43,Passenger Vehicle,1,1,3,0,0,6,0,2,0,1,0,149,43,567.322,G,262
109G72,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,154,72,178.216,G,262
109G72,6001-10000 Lbs,2,2,4,0,0,5,0,1,0,1,0,174,72,178.216,G,351
109G72,Passenger Vehicle,4,4,2,0,0,5,0,1,0,1,0,152,72,178.216,G,262
109H47,6000 lbs & Under,1,1,2,0,0,1,0,1,0,1,0,151,47,971.552,H,269
109H75,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,156,75,3758.18,H,276
109H8,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,161,8,2232.592,H,285
109J45,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,151,45,13.95,J,263
109J5,Passenger Vehicle,1,1,7,0,0,6,0,2,0,1,0,152,5,356.682,J,283
109J5,6000 lbs & Under,2,2,4,0,0,5,0,1,0,1,0,147,5,356.682,J,319
109J82,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,154,82,3.445,J,275
109K41,Passenger Vehicle,1,1,4,0,0,5,0,1,0,1,0,141,41,26.242,K,230
109K74,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,160,74,9.057,K,298
10C50,Passenger Vehicle,1,1,3,0,0,1,0,1,0,1,0,153,50,14.085,C,257
10D13,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,147,13,64.523,D,318
1.00E+04,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,147,3,78.516,E,254
1.00E+44,6001-10000 Lbs,1,1,2,0,0,5,0,2,0,1,0,165,43,200.471,E,303
1.00E+44,6001-10000 Lbs,2,2,4,0,0,5,0,2,0,1,0,168,43,200.471,E,365
1.00E+06,6001-10000 Lbs,1,1,4,0,0,5,0,2,0,1,0,173,5,246.895,E,408
1.00E+06,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,145,5,246.895,E,241
1.00E+79,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,156,78,140.353,E,277
10F12,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,143,12,163.315,F,260
10F41,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,151,41,601.81,F,272
10F82,Passenger Vehicle,1,1,2,0,0,1,0,1,0,1,0,160,82,134.184,F,291
10G2,6001-10000 Lbs,1,1,2,0,0,5,0,2,0,1,0,170,2,1494.536,G,302
10G4,Passenger Vehicle,1,1,2,0,0,5,0,1,0,1,0,143,4,565.176,G,245
10G42,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,147,42,560.402,G,260
10G75,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,147,75,623.281,G,265
10G75,6001-10000 Lbs,2,2,4,0,0,5,0,1,0,2,0,171,75,623.281,G,338
10H48,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,150,48,3435.934,H,267
10H49,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,151,49,4900.34,H,263
10H72,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,145,72,2999.784,H,264
10H79,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,147,79,528.874,H,257
10H79,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,152,79,528.874,H,255
10H8,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,156,8,3889.632,H,276
10H8,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,150,8,3889.632,H,272
10K45,6000 lbs & Under,1,1,2,0,0,1,0,1,0,1,0,156,45,21.147,K,272
10K74,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,155,74,9.057,K,269
10K74,Passenger Vehicle,2,2,3,0,0,7,0,2,0,1,0,149,74,9.057,K,262
10K9,6001-10000 Lbs,1,1,2,0,0,5,0,2,0,1,0,158,9,8.183,K,280
10K9,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,148,9,8.183,K,272
110A72,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,147,72,12.073,A,254
110C41,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,146,41,15.603,C,264
110C41,Passenger Vehicle,2,2,2,0,0,5,0,1,0,1,0,147,41,15.603,C,254
110D13,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,139,13,71.793,D,272
110D49,Passenger Vehicle,1,1,6,0,0,5,0,2,0,1,0,158,49,17.448,D,280
110D49,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,155,49,17.448,D,290
110D73,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,156,73,56.176,D,277
110D73,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,145,73,56.176,D,264
1.10E+13,Passenger Vehicle,2,2,3,0,0,6,0,2,0,1,0,147,11,266.901,E,262
1.10E+13,6000 lbs & Under,3,3,6,0,0,4,0,2,0,1,0,158,11,266.901,E,285
1.10E+13,6000 lbs & Under,4,4,4,0,0,4,0,2,0,1,0,161,11,266.901,E,285
1.10E+07,6000 lbs & Under,2,2,4,0,0,5,0,2,0,1,0,162,5,347.18,E,303
110F12,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,160,12,295.345,F,334
110F48,6000 lbs & Under,1,1,2,0,0,1,0,1,0,1,0,142,48,1756.576,F,255
110F48,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,146,48,1756.576,F,265
110F48,Passenger Vehicle,3,3,3,0,0,4,0,2,0,1,0,141,48,1756.576,F,257
110F6,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,148,6,346.046,F,262
110G4,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,150,4,748.024,G,267
110G4,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,150,4,748.024,G,272
110G50,6001-10000 Lbs,1,1,4,0,0,5,0,2,0,1,0,167,50,247.99,G,365
110G50,6001-10000 Lbs,2,2,7,0,0,4,0,2,0,1,0,165,50,247.99,G,286
110J9,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,160,9,11.113,J,305
110K45,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,146,45,27.163,K,264
110K45,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,147,45,27.163,K,262
110K74,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,147,74,9.057,K,266
110K74,6001-10000 Lbs,2,2,2,0,0,5,0,2,0,1,0,170,74,9.057,K,302
110K75,6000 lbs & Under,1,1,2,0,0,1,0,1,0,1,0,147,75,32.67,K,258
110K75,6000 lbs & Under,2,2,2,0,0,1,0,1,0,1,0,151,75,32.67,K,269
110K79,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,156,79,12.019,K,276
110K82,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,148,82,3.259,K,255
110K82,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,145,82,3.259,K,260
111B8,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,147,8,98.87,B,267
111B8,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,147,8,98.87,B,250
111C47,6001-10000 Lbs,1,1,4,0,0,5,0,2,0,1,0,170,47,38.567,C,320
111C74,6000 lbs & Under,1,1,2,0,0,1,0,1,0,1,0,147,74,13.624,C,269
111C74,6000 lbs & Under,2,2,2,0,0,1,0,1,0,1,0,146,74,13.624,C,258
111C74,Passenger Vehicle,3,3,3,0,0,4,0,1,0,1,0,150,74,13.624,C,272
1.11E+15,6001-10000 Lbs,1,1,2,0,0,4,0,2,0,1,0,157,13,257.387,E,295
1.11E+15,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,154,13,257.387,E,272
1.11E+45,6000 lbs & Under,1,1,4,0,0,4,0,2,0,1,0,160,43,231.883,E,291
1.11E+74,Passenger Vehicle,1,1,2,0,0,5,0,1,0,1,0,164,72,305.643,E,291
1.11E+74,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,155,72,305.643,E,270
1.11E+75,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,144,73,163.408,E,254
1.11E+75,6000 lbs & Under,2,2,2,0,0,4,0,1,0,1,0,170,73,163.408,E,270
1.11E+75,Passenger Vehicle,3,3,2,0,0,4,0,1,0,1,0,146,73,163.408,E,261
111F49,Passenger Vehicle,1,1,3,0,0,1,0,2,0,1,0,141,49,254.403,F,264
111F5,Passenger Vehicle,1,1,2,0,0,5,0,2,0,1,0,154,5,690,F,266
111G12,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,145,12,271.079,G,264
111G79,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,150,79,1633.259,G,310
111G82,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,156,82,455.552,G,277
111G82,6000 lbs & Under,2,2,3,0,0,6,0,2,0,1,0,156,82,455.552,G,289
111H11,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,150,11,2524.78,H,272
111H4,Passenger Vehicle,1,1,U,0,0,4,0,1,0,1,0,163,4,1134.035,H,315
111H48,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,152,48,7891.911,H,270
111H48,6000 lbs & Under,2,2,4,0,0,5,0,1,0,1,0,146,48,7891.911,H,308
111K45,Passenger Vehicle,1,1,2,0,0,1,0,1,0,1,0,161,45,27.163,K,291
111K45,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,156,45,27.163,K,284
111K75,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,146,75,32.67,K,258
111K75,6000 lbs & Under,2,2,3,0,0,6,0,2,0,1,0,166,75,32.67,K,289
112B48,Passenger Vehicle,1,1,3,0,0,6,0,1,0,1,0,151,48,314.08,B,272
112C42,6001-10000 Lbs,2,2,4,0,0,5,0,2,0,1,0,174,42,5.145,C,351
112C74,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,147,74,8.055,C,262
112C9,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,158,9,36.163,C,281
112C9,6001-10000 Lbs,2,2,4,0,0,5,0,2,0,1,0,166,9,36.163,C,365
1.12E+06,Passenger Vehicle,1,1,3,0,0,6,0,1,0,1,0,155,4,90.632,E,266
1.12E+06,Passenger Vehicle,2,2,2,0,0,5,0,1,0,1,0,155,4,90.632,E,272
1.12E+07,6000 lbs & Under,1,1,3,0,0,4,0,2,0,1,0,155,5,223.561,E,289
1.12E+08,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,156,6,87.797,E,276
112F11,Passenger Vehicle,2,2,5,0,0,6,0,1,0,2,0,152,11,409.393,F,294
112F43,6000 lbs & Under,1,1,3,0,0,1,0,1,0,1,0,139,43,302.16,F,230
112F43,6001-10000 Lbs,2,2,4,0,0,5,0,2,0,1,0,171,43,302.16,F,355
112F49,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,161,49,254.403,F,291
112F49,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,143,49,254.403,F,254
112F73,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,145,73,555.321,F,264
112G41,Passenger Vehicle,1,1,2,0,0,1,0,2,0,1,0,149,41,819.36,G,262
112H13,6000 lbs & Under,1,1,4,0,0,4,0,2,0,1,0,162,13,2434.782,H,303
112H13,6001-10000 Lbs,2,2,4,0,0,5,0,1,0,1,0,168,13,2434.782,H,365
112J45,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,148,45,14.481,J,284
112J50,6000 lbs & Under,2,2,2,0,0,5,0,1,0,1,0,149,50,6.594,J,258
112J82,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,151,82,5.491,J,270
112K79,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,145,79,7.985,K,246
113C72,6000 lbs & Under,1,1,2,0,0,1,0,2,0,1,0,153,72,5.889,C,265
113D12,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,157,12,68.998,D,277
113D45,6000 lbs & Under,1,1,4,0,0,4,0,1,0,1,0,154,45,62.878,D,302
113D47,6000 lbs & Under,1,1,2,0,0,5,0,1,0,1,0,149,47,394.253,D,258
1.13E+15,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,147,13,123.373,E,260
1.13E+15,6000 lbs & Under,2,2,4,0,0,5,0,1,0,1,0,163,13,123.373,E,334
1.13E+52,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,149,50,369.948,E,261
1.13E+52,6000 lbs & Under,2,2,4,0,0,5,0,1,0,1,0,171,50,369.948,E,297
113F4,6000 lbs & Under,2,2,6,0,0,4,0,1,0,1,0,161,4,158.935,F,285
113F43,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,146,43,302.16,F,264
113F75,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,145,75,1399.299,F,264
113F75,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,145,75,1399.299,F,264
113F75,6000 lbs & Under,4,4,2,0,0,4,0,2,0,1,0,156,75,1399.299,F,262
113G11,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,146,11,603.68,G,264
113G49,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,147,49,251.059,G,254
113H5,6000 lbs & Under,2,2,4,0,0,5,0,2,0,1,0,155,5,1431.041,H,285
113H73,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,151,73,1399.02,H,272
113J41,Passenger Vehicle,2,2,2,0,0,5,0,2,0,1,0,156,41,20.81,J,274
113J9,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,155,9,15.821,J,280
113J9,Passenger Vehicle,2,2,3,0,0,1,0,2,0,1,0,154,9,15.821,J,257
113K74,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,146,74,9.057,K,256
113K74,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,153,74,9.057,K,281
113K8,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,157,8,226.552,K,276
113K8,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,141,8,226.552,K,257
113K82,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,151,82,6.926,K,272
114B47,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,142,47,31.507,B,263
114C42,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,154,42,11.842,C,270
114D72,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,153,72,46.347,D,274
1.14E+47,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,150,45,179.826,E,272
1.14E+76,Passenger Vehicle,1,1,3,0,0,7,0,2,0,1,0,144,74,67.733,E,252
1.14E+76,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,148,74,67.733,E,253
1.14E+84,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,146,82,53.444,E,252
1.14E+84,Passenger Vehicle,3,3,2,0,0,4,0,1,0,1,0,148,82,53.444,E,257
114F12,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,141,12,682.064,F,263
114F48,6000 lbs & Under,1,1,7,0,0,6,0,1,0,1,0,143,48,36536.78,F,262
114F48,6000 lbs & Under,2,2,2,0,0,5,0,2,0,1,0,158,48,36536.78,F,287
114G13,6000 lbs & Under,1,1,3,0,0,4,0,2,0,1,0,162,13,531.089,G,303
114G13,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,155,13,531.089,G,269
114G43,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,158,43,843.739,G,274
114G8,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,148,8,902.699,G,261
114H4,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,149,4,994.451,H,263
114H4,6000 lbs & Under,2,2,4,0,0,5,0,1,0,1,0,152,4,994.451,H,302
114H49,Passenger Vehicle,1,1,2,0,0,5,0,2,0,1,0,153,49,605.559,H,289
114H5,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,149,5,1431.041,H,258
114K50,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,142,50,10.78,K,243
114K73,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,141,73,23.917,K,289
114K9,Passenger Vehicle,1,1,3,0,0,1,0,1,0,1,0,140,9,30.807,K,265
114K9,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,144,9,30.807,K,254
114K9,6001-10000 Lbs,3,3,2,0,0,5,0,2,0,1,0,167,9,30.807,K,330
115C4,6000 lbs & Under,1,1,3,0,0,6,0,1,0,1,0,160,4,10.522,C,285
115C42,Passenger Vehicle,1,1,3,0,0,1,0,2,0,1,0,151,42,11.842,C,272
115C47,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,154,47,53.781,C,272
115C75,Passenger Vehicle,1,1,2,0,0,5,0,2,0,1,0,153,75,32.357,C,268
115F72,6001-10000 Lbs,1,1,2,0,0,1,0,1,0,1,0,168,72,394.712,F,333
115F72,6001-10000 Lbs,2,2,4,0,0,5,0,1,0,1,0,161,72,394.712,F,359
115F74,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,146,74,163.516,F,252
115G43,Passenger Vehicle,1,1,4,0,0,4,0,2,0,1,0,149,43,843.739,G,260
115G45,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,148,45,791.478,G,284
115G5,Passenger Vehicle,1,1,3,0,0,3,0,2,0,1,0,153,5,783.267,G,270
115H12,6000 lbs & Under,1,1,3,0,0,5,0,2,0,1,0,145,12,1718.324,H,318
115H12,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,143,12,1718.324,H,260
115H13,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,153,13,1167.062,H,302
115J11,6001-10000 Lbs,1,1,3,0,0,6,0,2,0,1,0,155,11,39.916,J,289
115J41,6001-10000 Lbs,1,1,4,0,0,5,0,2,0,1,0,174,41,20.81,J,438
115K48,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,148,48,441.052,K,284
115K49,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,153,49,9.936,K,263
115K50,Passenger Vehicle,1,1,2,0,0,1,0,1,0,1,0,160,50,10.78,K,298
115K6,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,161,6,70.212,K,334
115K6,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,156,6,70.212,K,272
115K9,6001-10000 Lbs,1,1,4,0,0,5,0,1,0,1,0,161,9,16.482,K,395
115K9,6000 lbs & Under,2,2,2,0,0,1,0,1,0,1,0,147,9,16.482,K,269
116A45,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,150,45,16.241,A,267
116B12,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,150,12,25.574,B,273
116B50,Passenger Vehicle,1,1,U,0,0,4,0,2,0,1,0,143,50,7.396,B,260
116D13,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,162,13,68.265,D,303
116D6,6001-10000 Lbs,1,1,2,0,0,5,0,1,0,1,0,166,6,87.155,D,330
1.16E+06,6000 lbs & Under,1,1,3,0,0,6,0,1,0,1,0,156,4,162.822,E,289
1.16E+74,6000 lbs & Under,1,1,2,0,0,1,0,1,0,1,0,148,72,102.617,E,237
1.16E+75,Passenger Vehicle,1,1,2,0,0,5,0,2,0,1,0,153,73,190.021,E,269
1.16E+75,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,152,73,190.021,E,285
1.16E+10,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,145,8,414.535,E,250
1.16E+11,6001-10000 Lbs,1,1,5,0,0,6,0,1,0,1,0,175,9,170.768,E,334
1.16E+11,6001-10000 Lbs,3,3,2,0,0,5,0,2,0,1,0,166,9,170.768,E,296
116G11,Passenger Vehicle,1,1,2,0,0,5,0,2,0,1,0,154,11,776.118,G,280
116G11,Passenger Vehicle,2,2,3,0,0,6,0,1,0,1,0,145,11,776.118,G,263
116G42,6001-10000 Lbs,1,1,4,0,0,5,0,1,0,1,0,173,42,1523.849,G,408
116G47,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,147,47,6920.469,G,254
116G47,Passenger Vehicle,2,2,1,0,0,1,0,1,0,1,0,156,47,6920.469,G,295
116G5,Passenger Vehicle,1,1,3,0,0,7,0,2,0,1,0,146,5,783.267,G,264
116G5,6001-10000 Lbs,2,2,4,0,0,5,0,2,0,1,0,167,5,783.267,G,400
116G75,6000 lbs & Under,1,1,3,0,0,6,0,2,0,1,0,155,75,3380.659,G,289
116H43,Passenger Vehicle,1,1,2,0,0,5,0,1,0,1,0,146,43,1357.54,H,246
116H74,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,144,74,446.41,H,250
116H79,Passenger Vehicle,3,3,2,0,0,5,0,1,0,1,0,153,79,665.634,H,281
116H82,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,148,82,313.089,H,262
116K48,6000 lbs & Under,1,1,4,2,0,5,1,1,1,1,1,169,48,441.052,K,338
116K49,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,155,49,9.936,K,269
117B41,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,148,41,21.407,B,272
117B43,6000 lbs & Under,1,1,2,0,0,5,0,1,0,1,0,149,43,33.143,B,284
117B48,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,152,48,170.586,B,262
117C49,6001-10000 Lbs,1,1,4,0,0,5,0,1,0,1,0,169,49,9.493,C,352
117C49,6000 lbs & Under,2,2,2,0,0,5,0,2,0,1,0,157,49,9.493,C,272
117C50,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,153,50,11.715,C,270
117D13,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,142,13,68.265,D,263
117F6,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,157,6,518.953,F,277
117F72,Passenger Vehicle,2,2,2,0,0,1,0,1,0,1,0,163,72,247.732,F,291
117F75,Passenger Vehicle,2,2,2,0,0,1,0,1,0,1,0,160,75,2814.018,F,291
117F8,Passenger Vehicle,1,1,5,0,0,4,0,2,0,1,0,147,8,823.864,F,262
117G4,6001-10000 Lbs,1,1,4,0,0,5,0,1,0,1,0,166,4,1178.432,G,338
117G82,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,152,82,25.555,G,270
117G82,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,145,82,25.555,G,264
117H11,6000 lbs & Under,1,1,2,0,0,1,0,2,0,1,0,147,11,1705.51,H,258
117H11,Passenger Vehicle,2,2,2,0,0,1,0,2,0,1,0,155,11,1705.51,H,289
117H73,6000 lbs & Under,1,1,4,0,0,4,0,1,0,1,0,162,73,1626.869,H,288
117H9,Passenger Vehicle,1,1,2,0,0,7,0,2,0,1,0,153,9,1306.48,H,269
117K12,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,143,12,27.456,K,263
117K45,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,149,45,21.147,K,273
117K74,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,150,74,9.057,K,271
117K74,6000 lbs & Under,2,2,4,0,0,4,0,1,0,1,0,160,74,9.057,K,303
117K79,Passenger Vehicle,1,1,2,0,0,1,0,1,0,1,0,146,79,2.321,K,246
118A47,6001-10000 Lbs,1,1,4,0,0,5,0,2,0,1,0,167,47,58.235,A,302
118B4,Passenger Vehicle,1,1,2,0,0,1,0,1,0,1,0,154,4,29.018,B,257
118B48,Passenger Vehicle,1,1,3,0,0,6,0,1,0,1,0,155,48,170.586,B,285
118B48,6000 lbs & Under,2,2,4,0,0,5,0,1,0,1,0,165,48,170.586,B,353
118C11,6000 lbs & Under,1,1,2,0,0,1,0,2,0,1,0,151,11,39.916,C,269
118C42,Passenger Vehicle,1,1,2,0,0,1,0,2,0,1,0,158,42,9.692,C,279
118C9,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,150,9,25.574,C,310
118C9,6000 lbs & Under,2,2,4,0,0,5,0,2,0,1,0,162,9,25.574,C,303
118D50,Passenger Vehicle,1,1,3,0,0,6,0,1,0,1,0,149,50,119.763,D,271
118D50,6001-10000 Lbs,2,2,4,0,0,5,0,1,0,1,0,167,50,119.763,D,305
118D74,Passenger Vehicle,1,1,4,0,0,4,0,1,0,1,0,154,74,18.838,D,281
118D74,6000 lbs & Under,2,2,4,0,0,5,0,1,0,1,0,173,74,18.838,D,313
118D74,Passenger Vehicle,3,3,2,0,0,4,0,1,0,1,0,150,74,18.838,D,273
1.18E+08,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,146,6,39.714,E,257
1.18E+81,Passenger Vehicle,1,1,3,0,0,1,0,1,0,1,0,157,79,75.819,E,279
1.18E+81,Passenger Vehicle,3,3,2,0,0,1,0,1,0,1,0,153,79,75.819,E,281
118F12,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,141,12,265.907,F,257
118F49,6001-10000 Lbs,1,1,4,0,0,5,0,2,0,1,0,170,49,1186.539,F,400
118F49,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,137,49,1186.539,F,237
118F5,Passenger Vehicle,1,1,3,0,0,5,0,1,0,1,0,143,5,796.932,F,254
